mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Simple Past Tense to Past Perfect Tense,,"In a landmark 1966 ruling, the United States Supreme Court had overturned the conviction of a Cleveland osteopath, Dr. Sam Sheppard, for the murder of his wife, having said in its decision, Sheppard v. Maxwell, that there had been a 'carnival atmosphere at trial' because of the news media.",MUTATED,8
Present Perfect to Simple Past Tense,,The crime was believed by some to be the inspiration for the television show and the movie `` The Fugitive.``,MUTATED,3
Simple Past Tense to Past Perfect Tense,,Some lawyers had said that appeals courts reviewing Mr. Hayes' conviction half a century later might have been intrigued by the argument that new rules could have been necessary to govern ways of communicating from courtrooms unimagined at the time of Dr. Sheppard's case.,MUTATED,9
Simple Past Tense to Present Perfect Tense,,"There has been a general reason for concern about the impact of new media in high-profile trials, said John J. Donohue III, a Stanford Law School professor who has studied the Connecticut death penalty and written a report stating it is arbitrarily enforced.",MUTATED,7
Simple Past Tense to Present Perfect Tense,,Professor Donohue has suggested that some appeals judges might have been intrigued by the idea that limiting instant communication from courtrooms might have made trials fairer.,MUTATED,7
Present Perfect Tense to Simple Present Tense,,"The Twitter issue is just one of many outlined by Mr. Hayes' lawyers that are likely to argue for years, delaying an execution.",MUTATED,4
Simple Past Tense to Past Perfect Tense,,"The defense lawyers also claimed, for example, that Mr. Hayes might have been prejudiced because Judge Blue had declined to allow them to test potential jurors' reactions by showing them grisly crime-scene photographs during jury selection.",MUTATED,5
Present Perfect Tense to Simple Past Tense,,"Some of the jurors said they were horrified by the photographs of the victims, Jennifer Hawke-Petit, 48, and her daughters, Hayley, 17, and Michaela, 11.",MUTATED,4
Simple Past Tense,,The defense lawyers said they also challenged the constitutionality of the death penalty and argued that the judge had wrongly removed a juror who was critical of prosecutors and that he had improperly added pressure for a verdict by his unusual decision to direct the jury to deliberate over a weekend.,MUTATED,8
Simple Present Tense,,The jurors are not being sequestered.,MUTATED,1
Simple Past Tense to Present Perfect Tense,,But their arguments about the effect of the intense coverage of the trial have drawn the most interest.,MUTATED,5
Simple Past Tense to Present Perfect Tense,,They have noted in a challenge to the verdict filed last month that the case has dominated the news in Connecticut and has been discussed during the election campaign by candidates for governor and the United States Senate.,MUTATED,9
Present Perfect Tense,,They have argued that the news media has continually fanned the flames of emotion about the case.,MUTATED,2
Simple Past Tense to Past Perfect Tense,,"The daily crush of media tweets, cameras and reporters outside the courthouse, the lawyers wrote, had been unlike anything ever seen here in New Haven and maybe statewide.",MUTATED,5
Simple Past Tense,,Their focus on the Twitter coverage was controversial.,MUTATED,2
Simple Past Tense to Past Perfect Tense,,"In interviews, some journalists had claimed that instant news was more incendiary than reports delivered more slowly, a Luddite view that would have made poor court policy governing coverage of future trials.",MUTATED,9
Simple Past Tense to Present Perfect Tense,,But some lawyers have said that appeals courts are often attracted to arguments that social and technological changes have required adaptation by the courts.,MUTATED,5
Simple Past Tense,,Mr. Hayes's lawyers pressed that claim.,MUTATED,2
Simple Past Tense to Present Perfect Tense,,"In their filing, they have referred to the Supreme Court's 1966 decision overturning Dr. Sheppard's conviction due to the trial coverage and have made it clear they will claim that the new media require new rules.",MUTATED,6
Simple Past Tense to Present Perfect Tense,,"This case, they have written, represents the Sheppard v. Maxwell of the 21st century.",MUTATED,2
Simple Present Tense to Present Continuous Tense,,Sport is being associated with fraud law,MUTATED,3
Simple Past Tense to Present Perfect Tense,,Tricks such as those by Alonso and Ramos before the Ajax have demonstrated wittiness but not the will to get rid of a sanction.,MUTATED,3
Simple Past Tense to Present Perfect Tense,,The expulsion presumably forged by two players of Real Madrid ( Xabi Alonso and Sergio Ramos ) in the game played on the 23rd of November against Ajax in the European Champions League has led to rivers of ink being written about whether such behavior is unsportsmanlike and if both players should have been sanctioned by UEFA.,MUTATED,5
Simple Past Tense to Past Perfect Tense,,"As we all know, a few minutes before the game had ended, which their team had already won, both players deliberately wasted time, which had made the referee show the second yellow card to both of them.",MUTATED,7
Simple Past Tense,,"This way, and since Real Madrid finished as leader of its group, both players fulfilled the prescribed sanction during the next game of the league, against Auxerre, and were able to get rid of the cards in the following phase.",MUTATED,9
Simple Past Tense to Present Perfect Tense,,"Finally, the committee of discipline of the UEFA has sanctioned the trainer of the team, Jose Mourinho, with two games and has imposed different economic amounts on the implied players.",MUTATED,7
Simple Past Tense to Present Perfect Tense,,"The provocation of a yellow card in circumstances similar to this has not been a new practice, but has been frequent in the world of football.",MUTATED,6
Simple Past Tense,,"It was so extended that it became part of the ethos, of the unwritten rules, and was followed nonetheless by this sport.",MUTATED,3
Simple Past Tense to Present Perfect Tense,,"Part of the debate that has arisen in the related case is caused by the fact that has been carried out by the team of the Real Madrid organization ( that, in its hymn, presumes nobility and honor, and that has fined its players for analogous acts ) and by the dramatization that has been orchestrated, apparently by Mourinho, who has added one more to his expanded history of histrionic and provoking techniques.",MUTATED,13
Present Perfect Tense,,"Anyway, the debate has been about whether the type of behavior not specifically prohibited by the regulation has contradicted the principles of the sport, meaning whether these actions have committed fraud; then, indeed, they have been respectful of the sport's regulation, but they appear to have evaded its spirit.",MUTATED,8
Simple Past Tense,,The matter examined the type of damage that was brought to the sporting spirit.,MUTATED,4
Simple Past Tense to Past Perfect Tense,,"One of the advantages that included the sport spirit was the physical integrity of the opposite players, an aspect that had not been put into danger with these actions, that is to say, there had been no violent game.",MUTATED,8
Simple Present Tense to Present Continuous Tense,,"Another of these advantages alluded to with fare-play is to ensure that the team of lawbreaker players is not taking advantage unjustly of the opposite team, which is not happening either.",MUTATED,4
Simple Past Tense to Past Perfect Tense,,"However, the paradoxical thing about the action of the players of Real Madrid was that it had not complied with what we normally characterize as legal fraud, because the violation of the rules had not been made secretly in an attempt to avoid the sanction, but their action had been most evident and thus they had received punishment from the referee.",MUTATED,8
Simple Past Tense to Present Perfect Tense,,They have waited for and accepted the sanction with no complaints.,MUTATED,2
Simple Past Tense,,Another question was what type of advantage the violators obtained in the actions they deliberately carried out.,MUTATED,5
Simple Past Tense to Present Perfect Tense,,"It seems necessary to state that it isn't a disadvantageous situation for a rival nor is an obtained benefit in the same game, because evidently the result of the action has supposed leaving their own team with fewer players.",MUTATED,7
