mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Modifier mutation,,"In interviews, some journalists claimed that the instantaneous nature of news made it more incendiary than reports delivered more slowly, expressing a Luddite view that could lead to poor court policy in governing the coverage of future trials.",MUTATED,9
Modifier mutation,,But some lawyers claimed that appeals courts were frequently swayed by arguments emphasizing that social and technological changes necessitated adaptation by the courts.,MUTATED,5
Modifier mutation,,Mr. Hayes' lawyers are actively pressing that claim.,MUTATED,2
Modifier mutation,,"In their meticulous filing, they explicitly referred to the landmark 1966 Supreme Court decision overturning Dr. Sheppard's conviction due to the extensive trial coverage, making it abundantly clear that they would argue for new rules in light of the evolving new media.",MUTATED,6
Modifier mutation,,"This particular case, they wrote, clearly represents the Sheppard v. Maxwell of the 21st century.",MUTATED,2
Modifier mutation,,"Sport inherently involves fraud, as addressed by law",MUTATED,3
Modifier mutation,,Tricks such as those cleverly executed by Alonso and Ramos before the Ajax demonstrate wittiness but not the genuine will to remove a sanction.,MUTATED,3
Modifier mutation,,"The presumably deliberate expulsion by two Real Madrid players (Xabi Alonso and Sergio Ramos) in their game against Ajax on the 23rd of November in the European Champions League has sparked extensive debate, with rivers of ink being spilled over whether such behavior is truly unsportsmanlike and if both players deserve UEFA sanctions.",MUTATED,5
Modifier mutation,,"As we all know, just a few minutes before the end of the game (which their team had already secured), both players intentionally wasted time, prompting the referee to issue a second yellow card to each of them.",MUTATED,7
Modifier mutation,,"This way, and since Real Madrid is likely to emerge as the leader of its group, both players will presumably fulfil the prescribed sanction in the subsequent league game against Auxerre, thus being able to avoid the cards in the following phase.",MUTATED,9
Modifier mutation,,"Finally, the committee of discipline of the UEFA has strictly sanctioned the trainer of the team, Jose Mourinho, with a two-game ban and various economic amounts for the implicated players.",MUTATED,6
Modifier mutation,,"The provocation of a yellow card in circumstances similar to this one is not an uncommon practice, but rather a frequent occurrence in the world of football.",MUTATED,6
Modifier mutation,,"It is so thoroughly extended that it becomes an integral part of the ethos, of the unwritten rules, yet is strictly followed by this sport.",MUTATED,3
Modifier mutation,,"Part of the intense debate arising in the related case is due to the fact that the team of the Real Madrid organization, which boasts of nobility and honor in its hymn, has penalized its players for similar acts, and to the dramatization seemingly orchestrated by Mourinho, who adds another chapter to his extensive history as a histrionic and provocative technician.",MUTATED,13
Modifier mutation,,"Anyway, the ongoing debate concerns whether that type of behavior, not explicitly prohibited by the regulation, fundamentally contradicts the principles of the sport; in other words, if these actions potentially constitute fraud. Then, indeed, they appear to comply with the sport's regulation, yet they seem to evade its spirit.",MUTATED,8
Modifier mutation,,The matter closely examines the type of damage that is severely brought to the sporting spirit.,MUTATED,4
Modifier mutation,,"One of the key advantages that embody the sporting spirit is the maintained physical integrity of the opposing players, an aspect that wasn't remotely endangered by their actions, meaning there was no trace of a violent game.",MUTATED,7
Modifier mutation,,"Another significant advantage alluded to with fare-play is to ensure that the team of lawbreaker players does not unfairly take advantage of the opposing team, which fortunately did not occur.",MUTATED,4
Modifier mutation,,"However, the paradoxical thing about the players of Real Madrid's action is that it did not conform to what we typically deem as mere legal manipulation; the violation of the rules was not committed discreetly in an attempt to evade sanctions, but rather their action was flagrantly obvious, resulting in punishment from the referee.",MUTATED,8
Modifier mutation,,They patiently waited for and accepted the sanction without any complaints.,MUTATED,2
Modifier mutation,,Another significant question is what type of advantage the violators actually obtained in the actions deliberately carried out.,MUTATED,5
Modifier mutation,,"Here it is crucial to note that it isn't necessarily a disadvantageous situation for the rival nor a guaranteed benefit in the same game, since ostensibly the result of the action implies leaving their own team with fewer players.",MUTATED,7
Modifier mutation,,"And it is certainly not a useful strategy for the upcoming game, because the club will barely be able to count on those players.",MUTATED,4
Modifier mutation,,The obvious advantage lies in the fact that the players will start the subsequent phase of the Championship without any cards that might jeopardize their participation in a future game.,MUTATED,8
Modifier mutation,,"But it is about a potentially long-term advantage, with a certain degree of indetermination, because the team might be eliminated first in a change, and in addition, with this action, the players reluctantly fulfill a sanction game, advancing to the second cycle of cards, where the suspension due to card accumulation occurs less frequently than in the first cycle.",MUTATED,14
Modifier mutation,,"So that, by passing each round smoothly, it becomes increasingly clear that it is a significant advantage.",MUTATED,2
Modifier mutation,,"Those actions are fundamentally against the sporting spirit, which is an integral part of the strategic decisions that actively favor the advantages permitted by the rules.",MUTATED,6
Modifier mutation,,"Regarding this assumption, the players did not hastily act in order to avoid the application of the sanction (this would have been a clear case of legal fraud), but rather strategically chose when to obey it.",MUTATED,5
Modifier mutation,,They made a carefully strategic decision without avoiding the eventual punishment.,MUTATED,2
Modifier mutation,,"Although the border between the wittiness and the law fraud is somewhat diffuse, on this particular occasion, I believe it was an undoubtedly clear case of wittiness.",MUTATED,6
Modifier mutation,,"The controversy seems primarily to arise from two key factors: due to its relation to two auto expulsions and the manner in which the transmission of the directive was executed, leading to them.",MUTATED,5
Modifier mutation,,The damage caused to the fundamental principles of the sport by these actions is not so much ethical as it is aesthetic.,MUTATED,4
Modifier mutation,,"Highly adaptable arsenic-tolerant microbe raises the possibility of discovering new types of life on Earth, or elsewhere.",MUTATED,3
Modifier mutation,,The recent discovery of a strange bacteria that can use arsenic as one of its nutrients significantly widens the scope for finding new forms of life on Earth and potentially beyond.,MUTATED,5
